,Unnamed: 0,gene_id_x,gene_name,gene_type,gene_id_y,entrez_id,chromosome,strand,number_of_transcripts,median_transcriptome_length,median_genome_length,median_number_of_exons,median_gene_start,median_gene_end
2225,2225,ENSG00000211580,MIR769,miRNA,1013357.0,768217.0,19,+,1.0,117.0,117.0,1.0,46522190.0,46522307.0
2231,2231,ENSG00000277401,TJP1,protein_coding,7039.0,7082.0,15,-,2.0,7016.0,122349.0,28.0,29992357.0,30114706.0
2232,2232,ENSG00000104067,TJP1,protein_coding,7039.0,7082.0,15,-,2.0,7016.0,122349.0,28.0,29992357.0,30114706.0
2236,2236,ENSG00000206630,SNORD60,snoRNA,26534.0,26788.0,16,-,1.0,82.0,82.0,1.0,2205024.0,2205106.0
2238,2238,ENSG00000285224,VARS2,protein_coding,36452.0,57176.0,6,+,3.0,3577.0,12253.0,30.0,30881982.0,30894235.0
2239,2239,ENSG00000285089,VARS2,protein_coding,36452.0,57176.0,6,+,3.0,3577.0,12253.0,30.0,30881982.0,30894235.0
2240,2240,ENSG00000285192,VARS2,protein_coding,36452.0,57176.0,6,+,3.0,3577.0,12253.0,30.0,30881982.0,30894235.0
2241,2241,ENSG00000285213,VARS2,protein_coding,36452.0,57176.0,6,+,3.0,3577.0,12253.0,30.0,30881982.0,30894235.0
2242,2242,ENSG00000230985,VARS2,protein_coding,36452.0,57176.0,6,+,3.0,3577.0,12253.0,30.0,30881982.0,30894235.0
2243,2243,ENSG00000285515,VARS2,protein_coding,36452.0,57176.0,6,+,3.0,3577.0,12253.0,30.0,30881982.0,30894235.0
2244,2244,ENSG00000236178,VARS2,protein_coding,36452.0,57176.0,6,+,3.0,3577.0,12253.0,30.0,30881982.0,30894235.0
2245,2245,ENSG00000223494,VARS2,protein_coding,36452.0,57176.0,6,+,3.0,3577.0,12253.0,30.0,30881982.0,30894235.0
2246,2246,ENSG00000206476,VARS2,protein_coding,36452.0,57176.0,6,+,3.0,3577.0,12253.0,30.0,30881982.0,30894235.0
2247,2247,ENSG00000234032,VARS2,protein_coding,36452.0,57176.0,6,+,3.0,3577.0,12253.0,30.0,30881982.0,30894235.0
2248,2248,ENSG00000137411,VARS2,protein_coding,36452.0,57176.0,6,+,3.0,3577.0,12253.0,30.0,30881982.0,30894235.0
2253,2253,ENSG00000206941,SNORD15A,snoRNA,6047.0,6079.0,11,+,1.0,147.0,147.0,1.0,75111435.0,75111582.0
2258,2258,ENSG00000200593,SNORD115-33,snoRNA,1013545.0,100033807.0,15,+,1.0,81.0,81.0,1.0,25475985.0,25476066.0
2259,2259,ENSG00000284190,MIR21,miRNA,128101.0,406991.0,17,+,1.0,71.0,71.0,1.0,57918627.0,57918698.0
2274,2274,ENSG00000263697,MIR3621,miRNA,157120707.0,100500811.0,9,-,1.0,84.0,84.0,1.0,140063638.0,140063722.0
2275,2275,ENSG00000264073,MIR3199-1,miRNA,1023851.0,100423034.0,22,-,1.0,87.0,87.0,1.0,28316513.0,28316600.0
2283,2283,ENSG00000221697,MIR1275,miRNA,1022946.0,100302123.0,6,-,1.0,79.0,79.0,1.0,33967749.0,33967828.0
2286,2286,ENSG00000207734,MIR517A,miRNA,1012774.0,574479.0,19,+,1.0,86.0,86.0,1.0,54215522.0,54215608.0
2287,2287,ENSG00000266419,SNORD117,snoRNA,182111.0,692233.0,6,-,1.0,75.0,75.0,1.0,31504151.0,31504226.0
2288,2288,ENSG00000263625,SNORD117,snoRNA,182111.0,692233.0,6,-,1.0,75.0,75.0,1.0,31504151.0,31504226.0
2289,2289,ENSG00000263359,SNORD117,snoRNA,182111.0,692233.0,6,-,1.0,75.0,75.0,1.0,31504151.0,31504226.0
2290,2290,ENSG00000265849,SNORD117,snoRNA,182111.0,692233.0,6,-,1.0,75.0,75.0,1.0,31504151.0,31504226.0
2291,2291,ENSG00000263358,SNORD117,snoRNA,182111.0,692233.0,6,-,1.0,75.0,75.0,1.0,31504151.0,31504226.0
2292,2292,ENSG00000201785,SNORD117,snoRNA,182111.0,692233.0,6,-,1.0,75.0,75.0,1.0,31504151.0,31504226.0
2293,2293,ENSG00000265116,SNORD117,snoRNA,182111.0,692233.0,6,-,1.0,75.0,75.0,1.0,31504151.0,31504226.0
2294,2294,ENSG00000266295,SNORD117,snoRNA,182111.0,692233.0,6,-,1.0,75.0,75.0,1.0,31504151.0,31504226.0
2302,2302,ENSG00000200608,SNORD114-11,snoRNA,1013323.0,767589.0,14,+,1.0,73.0,73.0,1.0,101434448.0,101434521.0
2303,2303,ENSG00000207444,SNORD56B,snoRNA,106075.0,319139.0,14,+,1.0,70.0,70.0,1.0,71865054.0,71865124.0
2304,2304,ENSG00000207990,MIR182,miRNA,128068.0,406958.0,7,-,1.0,109.0,109.0,1.0,129410223.0,129410332.0
2305,2305,ENSG00000207692,MIR592,miRNA,1013170.0,693177.0,7,-,1.0,96.0,96.0,1.0,126698142.0,126698238.0
2331,2331,ENSG00000207569,MIR433,miRNA,1012711.0,574034.0,14,+,1.0,92.0,92.0,1.0,101348223.0,101348315.0
2333,2333,ENSG00000207008,SNORA54,snoRNA,167281.0,677833.0,11,-,1.0,122.0,122.0,1.0,2985001.0,2985123.0
2334,2334,ENSG00000273525,SNORA54,snoRNA,167281.0,677833.0,11,-,1.0,122.0,122.0,1.0,2985001.0,2985123.0
2337,2337,ENSG00000265014,MIR3160-1,miRNA,1023644.0,100422827.0,11,-,1.0,84.0,84.0,1.0,46473355.0,46473439.0
2345,2345,ENSG00000264698,MIR4255,miRNA,1023715.0,100422898.0,1,+,1.0,71.0,71.0,1.0,37627164.0,37627235.0
2353,2353,ENSG00000221241,SNORD88A,snoRNA,169480.0,692202.0,19,-,1.0,96.0,96.0,1.0,51302696.0,51302792.0
2362,2362,ENSG00000221420,SNORA81,snoRNA,167435.0,677847.0,3,+,1.0,177.0,177.0,1.0,186504464.0,186504641.0
2364,2364,ENSG00000221476,MIR1827,miRNA,1023034.0,100302217.0,12,+,1.0,65.0,65.0,1.0,100583662.0,100583727.0
2384,2384,ENSG00000278378,OSCAR,protein_coding,79097.0,126014.0,19,-,4.0,1410.0,6215.0,5.0,54597933.0,54604148.0
2385,2385,ENSG00000275736,OSCAR,protein_coding,79097.0,126014.0,19,-,4.0,1410.0,6215.0,5.0,54597933.0,54604148.0
2386,2386,ENSG00000274703,OSCAR,protein_coding,79097.0,126014.0,19,-,4.0,1410.0,6215.0,5.0,54597933.0,54604148.0
2387,2387,ENSG00000276982,OSCAR,protein_coding,79097.0,126014.0,19,-,4.0,1410.0,6215.0,5.0,54597933.0,54604148.0
2388,2388,ENSG00000278533,OSCAR,protein_coding,79097.0,126014.0,19,-,4.0,1410.0,6215.0,5.0,54597933.0,54604148.0
2389,2389,ENSG00000275644,OSCAR,protein_coding,79097.0,126014.0,19,-,4.0,1410.0,6215.0,5.0,54597933.0,54604148.0
2390,2390,ENSG00000275551,OSCAR,protein_coding,79097.0,126014.0,19,-,4.0,1410.0,6215.0,5.0,54597933.0,54604148.0
2391,2391,ENSG00000277088,OSCAR,protein_coding,79097.0,126014.0,19,-,4.0,1410.0,6215.0,5.0,54597933.0,54604148.0
2392,2392,ENSG00000273511,OSCAR,protein_coding,79097.0,126014.0,19,-,4.0,1410.0,6215.0,5.0,54597933.0,54604148.0
2393,2393,ENSG00000170909,OSCAR,protein_coding,79097.0,126014.0,19,-,4.0,1410.0,6215.0,5.0,54597933.0,54604148.0
2400,2400,ENSG00000200623,SNORD18A,snoRNA,142304.0,595098.0,15,-,1.0,69.0,69.0,1.0,66795583.0,66795652.0
2401,2401,ENSG00000252577,SCARNA20,scaRNA,165669.0,677681.0,17,-,1.0,129.0,129.0,1.0,58308877.0,58309006.0
2402,2402,ENSG00000199914,SNORD114-16,snoRNA,1013328.0,767594.0,14,+,1.0,68.0,68.0,1.0,101439932.0,101440000.0
2413,2413,ENSG00000201907,SNORD115-38,snoRNA,1013550.0,100033812.0,15,+,1.0,81.0,81.0,1.0,25484985.0,25485066.0
2418,2418,ENSG00000275796,NLRP2,protein_coding,34944.0,55655.0,19,+,4.0,3514.0,34799.0,13.0,55477711.0,55512510.0
2419,2419,ENSG00000274638,NLRP2,protein_coding,34944.0,55655.0,19,+,4.0,3514.0,34799.0,13.0,55477711.0,55512510.0
2420,2420,ENSG00000278682,NLRP2,protein_coding,34944.0,55655.0,19,+,4.0,3514.0,34799.0,13.0,55477711.0,55512510.0
2421,2421,ENSG00000277060,NLRP2,protein_coding,34944.0,55655.0,19,+,4.0,3514.0,34799.0,13.0,55477711.0,55512510.0
2422,2422,ENSG00000275843,NLRP2,protein_coding,34944.0,55655.0,19,+,4.0,3514.0,34799.0,13.0,55477711.0,55512510.0
2423,2423,ENSG00000022556,NLRP2,protein_coding,34944.0,55655.0,19,+,4.0,3514.0,34799.0,13.0,55477711.0,55512510.0
2424,2424,ENSG00000273992,NLRP2,protein_coding,34944.0,55655.0,19,+,4.0,3514.0,34799.0,13.0,55477711.0,55512510.0
2425,2425,ENSG00000275082,NLRP2,protein_coding,34944.0,55655.0,19,+,4.0,3514.0,34799.0,13.0,55477711.0,55512510.0
2426,2426,ENSG00000275399,NLRP2,protein_coding,34944.0,55655.0,19,+,4.0,3514.0,34799.0,13.0,55477711.0,55512510.0
2427,2427,ENSG00000278789,NLRP2,protein_coding,34944.0,55655.0,19,+,4.0,3514.0,34799.0,13.0,55477711.0,55512510.0
2431,2431,ENSG00000202191,SNORD113-1,snoRNA,1013303.0,767561.0,14,+,1.0,69.0,69.0,1.0,101391158.0,101391227.0
2436,2436,ENSG00000266672,SNORD32B,snoRNA,182524.0,692092.0,6,+,1.0,76.0,76.0,1.0,29550029.0,29550105.0
2437,2437,ENSG00000265634,SNORD32B,snoRNA,182524.0,692092.0,6,+,1.0,76.0,76.0,1.0,29550029.0,29550105.0
2438,2438,ENSG00000266132,SNORD32B,snoRNA,182524.0,692092.0,6,+,1.0,76.0,76.0,1.0,29550029.0,29550105.0
2439,2439,ENSG00000265013,SNORD32B,snoRNA,182524.0,692092.0,6,+,1.0,76.0,76.0,1.0,29550029.0,29550105.0
2440,2440,ENSG00000201330,SNORD32B,snoRNA,182524.0,692092.0,6,+,1.0,76.0,76.0,1.0,29550029.0,29550105.0
2441,2441,ENSG00000265926,SNORD32B,snoRNA,182524.0,692092.0,6,+,1.0,76.0,76.0,1.0,29550029.0,29550105.0
2442,2442,ENSG00000265663,SNORD32B,snoRNA,182524.0,692092.0,6,+,1.0,76.0,76.0,1.0,29550029.0,29550105.0
2473,2473,ENSG00000200949,SNORD115-32,snoRNA,1013544.0,100033806.0,15,+,1.0,81.0,81.0,1.0,25474114.0,25474195.0
2475,2475,ENSG00000272533,SNORA28,snoRNA,167082.0,677811.0,14,+,1.0,125.0,125.0,1.0,103804186.0,103804311.0
2479,2479,ENSG00000200163,SNORD115-18,snoRNA,1013533.0,100033456.0,15,+,3.0,81.0,81.0,1.0,25448374.0,25448455.0
2483,2483,ENSG00000283200,MIR1206,miRNA,1022991.0,100302170.0,8,+,1.0,58.0,58.0,1.0,129021144.0,129021202.0
2488,2488,ENSG00000284357,MIR34A,miRNA,128150.0,407040.0,1,-,1.0,109.0,109.0,1.0,9211727.0,9211836.0
2491,2491,ENSG00000220988,SNORD88C,snoRNA,169453.0,692204.0,19,-,1.0,96.0,96.0,1.0,51305582.0,51305678.0
2495,2495,ENSG00000211574,MIR770,miRNA,1013361.0,768222.0,14,+,1.0,97.0,97.0,1.0,101318727.0,101318824.0
2496,2496,ENSG00000263512,MIR4311,miRNA,1023722.0,100422905.0,15,+,1.0,99.0,99.0,1.0,66332571.0,66332670.0
2505,2505,ENSG00000281309,SURF6,protein_coding,6798.0,6838.0,9,-,1.0,2312.0,5495.0,5.0,136197552.0,136203047.0
2506,2506,ENSG00000148296,SURF6,protein_coding,6798.0,6838.0,9,-,1.0,2312.0,5495.0,5.0,136197552.0,136203047.0
2521,2521,ENSG00000272036,MIR139,miRNA,128041.0,406931.0,11,-,1.0,67.0,67.0,1.0,72326107.0,72326174.0
2522,2522,ENSG00000281156,MIR3651,miRNA,157120921.0,100500918.0,9,-,1.0,89.0,89.0,1.0,95054740.0,95054829.0
2528,2528,ENSG00000283904,MIR155,miRNA,128057.0,406947.0,21,+,1.0,64.0,64.0,1.0,26946292.0,26946356.0
2534,2534,ENSG00000207468,SNORA19,snoRNA,166450.0,641451.0,10,-,1.0,125.0,125.0,1.0,120819525.0,120819650.0
2536,2536,ENSG00000142530,FAM71E1,protein_coding,76601.0,112703.0,19,-,1.0,1220.0,9958.0,5.0,50970045.0,50980003.0
2538,2538,ENSG00000086967,MYBPC2,protein_coding,4580.0,4606.0,19,+,1.0,3570.0,33423.0,28.0,50936160.0,50969583.0
2539,2539,ENSG00000142552,RCN3,protein_coding,36607.0,57333.0,19,+,1.0,1847.0,16015.0,7.0,50030875.0,50046890.0
2541,2541,ENSG00000275433,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2542,2542,ENSG00000277392,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2543,2543,ENSG00000276930,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2544,2544,ENSG00000274696,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2545,2545,ENSG00000277620,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2546,2546,ENSG00000275172,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2547,2547,ENSG00000275513,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2548,2548,ENSG00000276433,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2549,2549,ENSG00000276806,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2550,2550,ENSG00000274639,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2551,2551,ENSG00000274254,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2552,2552,ENSG00000277028,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2553,2553,ENSG00000242019,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2554,2554,ENSG00000277552,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2555,2555,ENSG00000274763,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2556,2556,ENSG00000274480,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2557,2557,ENSG00000276328,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2558,2558,ENSG00000274786,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2559,2559,ENSG00000275062,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2560,2560,ENSG00000276086,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2561,2561,ENSG00000274556,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2562,2562,ENSG00000278490,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2563,2563,ENSG00000278729,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2564,2564,ENSG00000276084,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2565,2565,ENSG00000277596,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2566,2566,ENSG00000274511,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2567,2567,ENSG00000276572,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2568,2568,ENSG00000276875,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2569,2569,ENSG00000278723,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2570,2570,ENSG00000276196,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2571,2571,ENSG00000273502,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2572,2572,ENSG00000274724,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2573,2573,ENSG00000274394,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2574,2574,ENSG00000284104,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2575,2575,ENSG00000284086,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2576,2576,ENSG00000283915,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2577,2577,ENSG00000283875,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2578,2578,ENSG00000283823,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2579,2579,ENSG00000283966,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2580,2580,ENSG00000284480,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2581,2581,ENSG00000284371,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2582,2582,ENSG00000284127,KIR3DL3,protein_coding,77690.0,115653.0,19,+,1.0,1683.0,12019.0,8.0,55235984.0,55248003.0
2584,2584,ENSG00000103642,LACTB,protein_coding,77146.0,114294.0,15,+,2.0,1664.0,14144.0,6.0,63413999.0,63428143.0
2587,2587,ENSG00000170855,TRIAP1,protein_coding,30979.0,51499.0,12,-,1.0,1180.0,2451.0,2.0,120881764.0,120884215.0
2590,2590,ENSG00000127412,TRPV5,protein_coding,35582.0,56302.0,7,-,1.0,2471.0,25172.0,15.0,142605648.0,142630820.0
2591,2591,ENSG00000274348,TRPV5,protein_coding,35582.0,56302.0,7,-,1.0,2471.0,25172.0,15.0,142605648.0,142630820.0
2595,2595,ENSG00000184022,OR2T10,protein_coding,79195.0,127069.0,1,-,1.0,938.0,938.0,1.0,248756131.0,248757069.0
2597,2597,ENSG00000171180,OR2M4,protein_coding,25994.0,26245.0,1,+,1.0,935.0,935.0,1.0,248402231.0,248403166.0
2598,2598,ENSG00000105732,ZNF574,protein_coding,41338.0,64763.0,19,+,1.0,3129.0,5430.0,2.0,42580290.0,42585720.0
2608,2608,ENSG00000137955,RABGGTB,protein_coding,5844.0,5876.0,1,+,1.0,1487.0,8878.0,9.0,76251886.0,76260764.0
2616,2616,ENSG00000143224,PPOX,protein_coding,5466.0,5498.0,1,+,2.0,1724.0,4829.0,13.0,161136181.0,161141010.0
2617,2617,ENSG00000134285,FKBP11,protein_coding,30784.0,51303.0,12,-,3.0,744.0,2922.0,6.0,49315742.0,49319330.0
2618,2618,ENSG00000165259,HDX,protein_coding,79802.0,139324.0,X,-,3.0,6216.0,184605.0,10.0,83572882.0,83757487.0
2621,2621,ENSG00000172602,RND1,protein_coding,27034.0,27289.0,12,-,1.0,1660.0,8737.0,5.0,49250916.0,49259653.0
2624,2624,ENSG00000163352,LENEP,protein_coding,35178.0,55891.0,1,+,1.0,647.0,729.0,2.0,154966062.0,154966791.0
2625,2625,ENSG00000196074,SYCP2,protein_coding,10241.0,10388.0,20,-,1.0,5436.0,68591.0,44.0,58438618.0,58507209.0
2632,2632,ENSG00000167962,ZNF598,protein_coding,59977.0,90850.0,16,-,1.0,3185.0,11995.0,12.0,2047768.0,2059763.0
2639,2639,ENSG00000204983,PRSS1,protein_coding,5612.0,5644.0,7,+,1.0,812.0,3608.0,5.0,142457319.0,142460927.0
2640,2640,ENSG00000274247,PRSS1,protein_coding,5612.0,5644.0,7,+,1.0,812.0,3608.0,5.0,142457319.0,142460927.0
2641,2641,ENSG00000225412,BTNL2,protein_coding,35524.0,56244.0,6,-,1.0,1362.0,12387.0,6.0,32362513.0,32374900.0
2642,2642,ENSG00000224242,BTNL2,protein_coding,35524.0,56244.0,6,-,1.0,1362.0,12387.0,6.0,32362513.0,32374900.0
2643,2643,ENSG00000226127,BTNL2,protein_coding,35524.0,56244.0,6,-,1.0,1362.0,12387.0,6.0,32362513.0,32374900.0
2644,2644,ENSG00000229597,BTNL2,protein_coding,35524.0,56244.0,6,-,1.0,1362.0,12387.0,6.0,32362513.0,32374900.0
2645,2645,ENSG00000229741,BTNL2,protein_coding,35524.0,56244.0,6,-,1.0,1362.0,12387.0,6.0,32362513.0,32374900.0
2646,2646,ENSG00000204290,BTNL2,protein_coding,35524.0,56244.0,6,-,1.0,1362.0,12387.0,6.0,32362513.0,32374900.0
2647,2647,ENSG00000224770,BTNL2,protein_coding,35524.0,56244.0,6,-,1.0,1362.0,12387.0,6.0,32362513.0,32374900.0
2648,2648,ENSG00000225845,BTNL2,protein_coding,35524.0,56244.0,6,-,1.0,1362.0,12387.0,6.0,32362513.0,32374900.0
2649,2649,ENSG00000167535,CACNB3,protein_coding,780.0,784.0,12,+,1.0,2685.0,10212.0,13.0,49212512.0,49222724.0
2657,2657,ENSG00000173627,APOBEC4,protein_coding,126344.0,403314.0,1,-,1.0,2776.0,7037.0,2.0,183615411.0,183622448.0
2661,2661,ENSG00000113296,THBS4,protein_coding,7018.0,7060.0,5,+,1.0,3198.0,47937.0,22.0,79331170.0,79379107.0
2663,2663,ENSG00000168813,ZNF507,protein_coding,22603.0,22847.0,19,+,2.0,7664.0,42059.0,6.0,32836514.0,32878573.0
2665,2665,ENSG00000159214,CCDC24,protein_coding,80794.0,149473.0,1,+,1.0,1452.0,4918.0,9.0,44457280.0,44462198.0
2666,2666,ENSG00000185437,SH3BGR,protein_coding,6414.0,6450.0,21,+,2.0,1106.0,66644.0,7.0,40820788.0,40887433.0
2670,2670,ENSG00000231500,RPS18,protein_coding,6189.0,6222.0,6,+,1.0,536.0,4429.0,6.0,33239852.0,33244281.0
2671,2671,ENSG00000235650,RPS18,protein_coding,6189.0,6222.0,6,+,1.0,536.0,4429.0,6.0,33239852.0,33244281.0
2672,2672,ENSG00000227794,RPS18,protein_coding,6189.0,6222.0,6,+,1.0,536.0,4429.0,6.0,33239852.0,33244281.0
2673,2673,ENSG00000223367,RPS18,protein_coding,6189.0,6222.0,6,+,1.0,536.0,4429.0,6.0,33239852.0,33244281.0
2674,2674,ENSG00000096150,RPS18,protein_coding,6189.0,6222.0,6,+,1.0,536.0,4429.0,6.0,33239852.0,33244281.0
2675,2675,ENSG00000226225,RPS18,protein_coding,6189.0,6222.0,6,+,1.0,536.0,4429.0,6.0,33239852.0,33244281.0
2676,2676,ENSG00000198860,TSEN15,protein_coding,77791.0,116461.0,1,+,3.0,1953.0,22533.0,5.0,184020811.0,184043344.0
2677,2677,ENSG00000150433,TMEM218,protein_coding,85576.0,219854.0,11,-,1.0,2099.0,6806.0,4.0,124966399.0,124973205.0
2684,2684,ENSG00000182093,WRB,protein_coding,7442.0,7485.0,21,+,2.0,1513.0,13862.0,5.0,40755952.0,40769815.0
2685,2685,ENSG00000274108,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2686,2686,ENSG00000276459,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2687,2687,ENSG00000273947,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2688,2688,ENSG00000276590,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2689,2689,ENSG00000277317,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2690,2690,ENSG00000277484,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2691,2691,ENSG00000273887,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2692,2692,ENSG00000277554,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2693,2693,ENSG00000278327,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2694,2694,ENSG00000277924,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2695,2695,ENSG00000275008,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2696,2696,ENSG00000243772,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2697,2697,ENSG00000275623,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2698,2698,ENSG00000274402,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2699,2699,ENSG00000274952,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2700,2700,ENSG00000275658,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2701,2701,ENSG00000276218,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2702,2702,ENSG00000278369,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2703,2703,ENSG00000274410,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2704,2704,ENSG00000274830,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2705,2705,ENSG00000284504,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
2706,2706,ENSG00000283702,KIR2DL3,protein_coding,3779.0,3804.0,19,+,1.0,1588.0,14530.0,8.0,55249974.0,55264504.0
